id,rowname,diff,lwr,upr,p adj,Significant
sp|Q16853|AOC3_HUMAN,7-6,-16311429.999999944,-29728879.03879251,-2893980.9612073787,0.00780741777044236,Yes
sp|Q92859|NEO1_HUMAN,2-1,5182210.000000002,139176.12730946485,10225243.87269054,0.04016187580955244,Yes
sp|Q92859|NEO1_HUMAN,4-1,6647789.999999998,1604756.1273094611,11690823.872690536,0.0029186542528100157,Yes
sp|Q92859|NEO1_HUMAN,5-1,8319669.999999998,3276636.127309461,13362703.872690536,8.76831764663466e-5,Yes
sp|Q92859|NEO1_HUMAN,6-1,8747849.999999998,3704816.127309461,13790883.872690536,3.3648482021031434e-5,Yes
sp|Q92859|NEO1_HUMAN,7-1,16905409.999999993,11862376.127309456,21948443.87269053,1.5494605598576072e-11,Yes
sp|Q92859|NEO1_HUMAN,7-2,11723199.999999993,6680166.127309456,16766233.872690529,3.008425986106289e-8,Yes
sp|Q92859|NEO1_HUMAN,7-3,12526839.999999996,7483806.127309459,17569873.872690532,4.294585242980986e-9,Yes
sp|Q92859|NEO1_HUMAN,7-4,10257619.999999996,5214586.127309459,15300653.872690532,1.0124369851371995e-6,Yes
sp|Q92859|NEO1_HUMAN,7-5,8585739.999999996,3542706.1273094593,13628773.872690532,4.8466071282948775e-5,Yes
sp|Q92859|NEO1_HUMAN,7-6,8157559.999999996,3114526.1273094593,13200593.872690532,1.2533679518655916e-4,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,2-1,145509999.9999998,63331123.9629114,227688876.0370882,2.2290069477404195e-5,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,3-1,205127999.99999997,122949123.96291158,287306876.0370884,3.7036534950019018e-9,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,5-1,-169534999.99999985,-251713876.03708825,-87356123.96291146,7.156095896965198e-7,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,6-1,-205562799.99999982,-287741676.0370882,-123383923.96291143,3.4720871733284753e-9,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,7-1,-139615999.99999994,-221794876.03708833,-57437123.962911546,5.046032163691372e-5,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,4-2,-154899999.99999982,-237078876.03708822,-72721123.96291143,5.919405881571471e-6,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,5-2,-315044999.99999964,-397223876.03708804,-232866123.96291125,1.5343837311831976e-11,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,6-2,-351072799.99999964,-433251676.03708804,-268893923.96291125,1.5325629654228123e-11,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,7-2,-285125999.9999997,-367304876.0370881,-202947123.9629113,1.539779415082876e-11,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,4-3,-214518000,-296696876.0370884,-132339123.9629116,9.244714993528191e-10,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,5-3,-374662999.9999998,-456841876.0370882,-292484123.9629114,1.5322965118969023e-11,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,6-3,-410690799.9999998,-492869676.0370882,-328511923.9629114,1.5322076940549323e-11,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,7-3,-344743999.9999999,-426922876.0370883,-262565123.9629115,1.532762805567245e-11,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,5-4,-160144999.99999982,-242323876.03708822,-77966123.96291143,2.7917607046124004e-6,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,6-4,-196172799.9999998,-278351676.03708816,-113993923.9629114,1.4022825900461555e-8,Yes
sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN,7-4,-130225999.9999999,-212404876.03708827,-48047123.9629115,1.8012004883705135e-4,Yes
sp|Q9NVS9|PNPO_HUMAN,7-1,142740270.00000003,101275744.63883512,184204795.36116493,1.541244909475381e-11,Yes
sp|Q9NVS9|PNPO_HUMAN,7-2,130007179.99999999,88542654.63883507,171471705.3611649,1.6923684675873574e-11,Yes
sp|Q9NVS9|PNPO_HUMAN,7-3,128241130.00000001,86776604.6388351,169705655.36116493,1.7954637776540494e-11,Yes
sp|Q9NVS9|PNPO_HUMAN,7-4,129163249.99999997,87698724.63883506,170627775.36116487,1.735067645114441e-11,Yes
sp|Q9NVS9|PNPO_HUMAN,7-5,115367900.00000001,73903374.6388351,156832425.36116493,1.2626488743450182e-10,Yes
sp|Q9NVS9|PNPO_HUMAN,7-6,125806569.99999999,84342044.63883507,167271095.3611649,2.0596857552845904e-11,Yes
sp|P61163|ACTZ_HUMAN,4-1,-113434000.00000012,-209047019.18804824,-17820980.811951995,0.010230561765489865,Yes
sp|P61163|ACTZ_HUMAN,5-1,-152383000,-247996019.18804812,-56769980.811951876,1.6303115397298118e-4,Yes
sp|P61163|ACTZ_HUMAN,6-1,-145262000,-240875019.18804812,-49648980.811951876,0.00036618303952584697,Yes
sp|P61163|ACTZ_HUMAN,7-1,-241811000.00000006,-337424019.1880482,-146197980.81195194,2.478405591865851e-9,Yes
sp|P61163|ACTZ_HUMAN,5-2,-97910999.99999994,-193524019.18804806,-2297980.811951816,0.041328119250210626,Yes
sp|P61163|ACTZ_HUMAN,7-2,-187339000,-282952019.1880481,-91725980.81195188,2.4622595050649565e-6,Yes
sp|P61163|ACTZ_HUMAN,7-3,-154478000,-250091019.18804812,-58864980.811951876,1.2804320352932663e-4,Yes
sp|P61163|ACTZ_HUMAN,7-4,-128376999.99999994,-223990019.18804806,-32763980.811951816,0.0022893315079561827,Yes
sp|P61163|ACTZ_HUMAN,7-6,-96549000.00000006,-192162019.18804818,-935980.8119519353,0.04629281045569156,Yes
sp|P05413|FABPH_HUMAN,5-1,68494999.99999997,4488281.563272625,132501718.43672732,0.028330728815917472,Yes
sp|P05413|FABPH_HUMAN,7-1,426810099.99999976,362803381.5632724,490816818.4367271,1.5322076940549323e-11,Yes
sp|P05413|FABPH_HUMAN,7-2,410767799.99999976,346761081.5632724,474774518.4367271,1.5322076940549323e-11,Yes
sp|P05413|FABPH_HUMAN,7-3,413082999.9999998,349076281.5632725,477089718.43672717,1.5322076940549323e-11,Yes
sp|P05413|FABPH_HUMAN,7-4,399026699.9999997,335019981.56327236,463033418.43672705,1.5322076940549323e-11,Yes
sp|P05413|FABPH_HUMAN,7-5,358315099.9999998,294308381.5632725,422321818.43672717,1.5322076940549323e-11,Yes
sp|P05413|FABPH_HUMAN,7-6,366790699.9999999,302783981.56327254,430797418.4367272,1.5322076940549323e-11,Yes
sp|Q15436|SC23A_HUMAN,6-1,-15029499.999999996,-27324972.610669404,-2734027.3893305883,0.007336112111047788,Yes
sp|Q15436|SC23A_HUMAN,7-1,-26776999.999999993,-39072472.610669404,-14481527.389330585,1.7938887919566326e-7,Yes
sp|Q15436|SC23A_HUMAN,6-2,-12308799.999999989,-24604272.610669397,-13327.38933058083,0.04957717234894088,Yes
sp|Q15436|SC23A_HUMAN,7-2,-24056299.999999985,-36351772.61066939,-11760827.389330577,2.5461675747795454e-6,Yes
sp|Q15436|SC23A_HUMAN,7-3,-19190399.999999993,-31485872.6106694,-6894927.389330585,2.3382847162778386e-4,Yes
sp|Q15436|SC23A_HUMAN,6-4,-15333699.999999989,-27629172.610669397,-3038227.389330581,0.005810752764977556,Yes
sp|Q15436|SC23A_HUMAN,7-4,-27081199.999999985,-39376672.61066939,-14785727.389330577,1.329181842368854e-7,Yes
sp|Q15436|SC23A_HUMAN,7-5,-19860799.999999993,-32156272.6106694,-7565327.389330585,1.2856094046087563e-4,Yes
sp|P43897|EFTS_HUMAN,2-1,18511899.999999978,7243426.665456286,29780373.334543668,9.472892673445532e-5,Yes
sp|P43897|EFTS_HUMAN,3-1,27168300.000000052,15899826.66545636,38436773.33454374,1.0476656320257405e-8,Yes
sp|P43897|EFTS_HUMAN,5-1,-17688879.99999998,-28957353.334543675,-6420406.665456289,2.1199206948652183e-4,Yes
sp|P43897|EFTS_HUMAN,6-1,-18454879.999999993,-29723353.334543683,-7186406.665456301,1.0021929422210363e-4,Yes
sp|P43897|EFTS_HUMAN,7-1,-19143799.99999999,-30412273.334543683,-7875326.665456297,5.048693253206782e-5,Yes
sp|P43897|EFTS_HUMAN,4-2,-15674799.999999974,-26943273.334543668,-4406326.665456282,0.001404536567043757,Yes
sp|P43897|EFTS_HUMAN,5-2,-36200779.99999996,-47469253.33454365,-24932306.665456273,1.5995538227286943e-11,Yes
sp|P43897|EFTS_HUMAN,6-2,-36966779.99999997,-48235253.33454366,-25698306.66545628,1.5650480911233444e-11,Yes
sp|P43897|EFTS_HUMAN,7-2,-37655699.99999997,-48924173.33454366,-26387226.66545628,1.5510592810130674e-11,Yes
sp|P43897|EFTS_HUMAN,4-3,-24331200.00000005,-35599673.33454374,-13062726.665456356,2.245741654860467e-7,Yes
sp|P43897|EFTS_HUMAN,5-3,-44857180.00000004,-56125653.33454373,-33588706.66545635,1.5334955527634975e-11,Yes
sp|P43897|EFTS_HUMAN,6-3,-45623180.000000045,-56891653.334543735,-34354706.665456355,1.5331402813956174e-11,Yes
sp|P43897|EFTS_HUMAN,7-3,-46312100.000000045,-57580573.334543735,-35043626.665456355,1.5329182367906924e-11,Yes
sp|P43897|EFTS_HUMAN,5-4,-20525979.999999985,-31794453.334543675,-9257506.665456293,1.2391279305856706e-5,Yes
sp|P43897|EFTS_HUMAN,6-4,-21291979.999999993,-32560453.334543683,-10023506.6654563,5.608310312488207e-6,Yes
sp|P43897|EFTS_HUMAN,7-4,-21980899.999999993,-33249373.334543683,-10712426.6654563,2.729128237954903e-6,Yes
sp|Q53H12|AGK_HUMAN,3-1,92571999.9999999,36439433.673450835,148704566.32654896,8.824050606182077e-5,Yes
sp|Q53H12|AGK_HUMAN,5-1,-72996899.99999997,-129129466.32654902,-16864333.67345091,0.0034754675370540777,Yes
sp|Q53H12|AGK_HUMAN,6-1,-92114499.99999997,-148247066.32654902,-35981933.67345091,9.663405011661741e-5,Yes
sp|Q53H12|AGK_HUMAN,7-1,-92891299.99999996,-149023866.32654902,-36758733.673450895,8.280875925248399e-5,Yes
sp|Q53H12|AGK_HUMAN,5-2,-120506499.99999994,-176639066.326549,-64373933.67345088,2.6090928806343783e-7,Yes
sp|Q53H12|AGK_HUMAN,6-2,-139624099.99999994,-195756666.326549,-83491533.67345089,4.119442453820454e-9,Yes
sp|Q53H12|AGK_HUMAN,7-2,-140400899.99999994,-196533466.326549,-84268333.67345089,3.479252108640196e-9,Yes
sp|Q53H12|AGK_HUMAN,4-3,-87599799.99999988,-143732366.32654893,-31467233.67345082,2.3429140680042426e-4,Yes
sp|Q53H12|AGK_HUMAN,5-3,-165568899.99999985,-221701466.3265489,-109436333.6734508,2.985933722499112e-11,Yes
sp|Q53H12|AGK_HUMAN,6-3,-184686499.99999985,-240819066.3265489,-128553933.6734508,1.5624501692457216e-11,Yes
sp|Q53H12|AGK_HUMAN,7-3,-185463299.99999985,-241595866.3265489,-129330733.6734508,1.558897455566921e-11,Yes
sp|Q53H12|AGK_HUMAN,5-4,-77969099.99999997,-134101666.32654902,-21836533.67345091,0.0014337178476135914,Yes
sp|Q53H12|AGK_HUMAN,6-4,-97086699.99999999,-153219266.32654905,-40954133.673450924,3.56374192437281e-5,Yes
sp|Q53H12|AGK_HUMAN,7-4,-97863499.99999997,-153996066.32654902,-41730933.67345091,3.0437460035392938e-5,Yes
sp|O75380|NDUS6_HUMAN,7-1,-58502723.99999992,-102414565.12166587,-14590882.87833397,0.002539177961550121,Yes
sp|O75380|NDUS6_HUMAN,5-2,-69850499.99999991,-113762341.12166587,-25938658.878333963,1.685840152410023e-4,Yes
sp|O75380|NDUS6_HUMAN,6-2,-76927299.99999991,-120839141.12166587,-33015458.878333963,2.764514455855238e-5,Yes
sp|O75380|NDUS6_HUMAN,7-2,-93092023.9999999,-137003865.12166584,-49180182.87833395,3.607246811254683e-7,Yes
sp|O75380|NDUS6_HUMAN,5-3,-65891200.00000001,-109803041.12166595,-21979358.87833406,4.474693166363064e-4,Yes
sp|O75380|NDUS6_HUMAN,6-3,-72968000,-116879841.12166595,-29056158.878334053,7.671098968697887e-5,Yes
sp|O75380|NDUS6_HUMAN,7-3,-89132724,-133044565.12166595,-45220882.87833405,1.064641436454572e-6,Yes
sp|O75380|NDUS6_HUMAN,7-4,-51153024.00000001,-95064865.12166595,-7241182.87833406,0.012431678820433723,Yes
sp|P62273|RS29_HUMAN,6-1,50380289.999999985,31186212.82178081,69574367.17821917,7.773798271770715e-10,Yes
sp|P62273|RS29_HUMAN,6-2,51257179.99999997,32063102.821780793,70451257.17821914,4.5083081712249395e-10,Yes
sp|P62273|RS29_HUMAN,6-3,50579729.99999998,31385652.8217808,69773807.17821915,6.862987955713606e-10,Yes
sp|P62273|RS29_HUMAN,6-4,45056449.99999998,25862372.8217808,64250527.178219154,2.278158695023791e-8,Yes
sp|P62273|RS29_HUMAN,6-5,42380999.999999985,23186922.82178081,61575077.17821916,1.243536921213817e-7,Yes
sp|P62273|RS29_HUMAN,7-6,-51300649.999999985,-70494727.17821917,-32106572.82178081,4.389216767819448e-10,Yes
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,2-1,-283242109.9999998,-317281032.57293206,-249203187.42706758,1.5322076940549323e-11,Yes
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,3-1,-286332872.9999999,-320371795.5729321,-252293950.42706764,1.5322076940549323e-11,Yes
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,4-1,-286307159.9999998,-320346082.57293206,-252268237.42706758,1.5322076940549323e-11,Yes
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,5-1,-281547719.9999999,-315586642.5729321,-247508797.42706764,1.5322076940549323e-11,Yes
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,6-1,-269214389.9999999,-303253312.5729321,-235175467.42706764,1.5322076940549323e-11,Yes
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,7-1,-277627569.9999999,-311666492.5729321,-243588647.42706764,1.5322076940549323e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,4-1,-19967899.999999985,-36743433.11707232,-3192366.882927647,0.009870847797084803,Yes
sp|Q9C0H9|SRCN1_HUMAN,5-1,-37855119.99999996,-54630653.1170723,-21079586.882927626,6.894734927431756e-8,Yes
sp|Q9C0H9|SRCN1_HUMAN,6-1,-49475849.99999997,-66251383.11707231,-32700316.882927634,2.991562553233962e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,7-1,-52308879.99999997,-69084413.11707231,-35533346.882927634,1.7277179686914224e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,4-2,-35055499.999999955,-51831033.11707229,-18279966.88292762,5.194692269672174e-7,Yes
sp|Q9C0H9|SRCN1_HUMAN,5-2,-52942719.99999993,-69718253.11707227,-36167186.8829276,1.65832902965235e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,6-2,-64563449.99999994,-81338983.11707228,-47787916.882927604,1.5341616865782726e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,7-2,-67396479.99999994,-84172013.11707228,-50620946.882927604,1.5333623260005425e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,4-3,-28920899.99999997,-45696433.11707231,-12145366.882927632,3.79825329912542e-5,Yes
sp|Q9C0H9|SRCN1_HUMAN,5-3,-46808119.99999995,-63583653.117072284,-30032586.88292761,1.1602763194673571e-10,Yes
sp|Q9C0H9|SRCN1_HUMAN,6-3,-58428849.999999955,-75204383.1170723,-41653316.88292762,1.5394463481754883e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,7-3,-61261879.999999955,-78037413.1170723,-44486346.88292762,1.5359158389571803e-11,Yes
sp|Q9C0H9|SRCN1_HUMAN,5-4,-17887219.999999978,-34662753.117072314,-1111686.8829276394,0.029257098098315226,Yes
sp|Q9C0H9|SRCN1_HUMAN,6-4,-29507949.999999985,-46283483.11707232,-12732416.882927647,2.547919636330942e-5,Yes
sp|Q9C0H9|SRCN1_HUMAN,7-4,-32340979.99999999,-49116513.11707233,-15565446.88292765,3.5722906143176303e-6,Yes
sp|O75891|AL1L1_HUMAN,5-1,161608799.99999988,16937439.996865124,306280160.0031346,0.018981811060878706,Yes
sp|O75891|AL1L1_HUMAN,6-1,161937799.99999988,17266439.996865124,306609160.0031346,0.018609994625344406,Yes
sp|O75891|AL1L1_HUMAN,7-1,165005199.99999988,20333839.996865124,309676560.0031346,0.015449836387667282,Yes
sp|Q9Y4J8|DTNA_HUMAN,7-1,-11114580.000000006,-19586103.686260134,-2643056.313739877,0.003103094700967479,Yes
sp|Q9Y4J8|DTNA_HUMAN,7-2,-9224509.999999998,-17696033.686260127,-752986.3137398697,0.024186010743938113,Yes
sp|Q9Y4J8|DTNA_HUMAN,7-3,-9203789.999999998,-17675313.686260127,-732266.3137398697,0.024693385165973414,Yes
sp|Q9Y4J8|DTNA_HUMAN,7-4,-11938209.999999998,-20409733.686260127,-3466686.3137398697,0.0011655961879667442,Yes
sp|Q9Y4J8|DTNA_HUMAN,7-5,-11210989.999999994,-19682513.686260123,-2739466.313739866,0.0027735426839298194,Yes
sp|P18077|RL35A_HUMAN,6-1,36240599.99999999,25205566.620106332,47275633.37989365,1.5638934591777343e-11,Yes
sp|P18077|RL35A_HUMAN,6-2,38908299.99999998,27873266.620106317,49943333.37989364,1.5381362850064306e-11,Yes
sp|P18077|RL35A_HUMAN,6-3,38547179.99999999,27512146.620106332,49582213.37989365,1.5391576901890858e-11,Yes
sp|P18077|RL35A_HUMAN,6-4,34627909.999999985,23592876.620106325,45662943.379893646,1.6876389175024542e-11,Yes
sp|P18077|RL35A_HUMAN,6-5,30579929.999999993,19544896.620106332,41614963.37989365,1.4245649104793756e-10,Yes
sp|P18077|RL35A_HUMAN,7-6,-38605019.99999999,-49640053.37989365,-27569986.620106332,1.5389800545051457e-11,Yes
sp|P24539|AT5F1_HUMAN,2-1,63825999.99999988,16919940.092725135,110732059.90727463,0.0019102136156116112,Yes
sp|P24539|AT5F1_HUMAN,3-1,96969999.99999988,50063940.092725135,143876059.90727463,6.794477988014691e-7,Yes
sp|P24539|AT5F1_HUMAN,5-1,-92386800.00000003,-139292859.90727478,-45480740.092725284,2.180094971104829e-6,Yes
sp|P24539|AT5F1_HUMAN,6-1,-111434000,-158340059.90727475,-64527940.092725255,1.6130171753836464e-8,Yes
sp|P24539|AT5F1_HUMAN,7-1,-124765000.00000006,-171671059.9072748,-77858940.0927253,5.110428746846196e-10,Yes
sp|P24539|AT5F1_HUMAN,4-2,-51094000.00000003,-98000059.90727478,-4187940.0927252844,0.024104106349112975,Yes
sp|P24539|AT5F1_HUMAN,5-2,-156212799.9999999,-203118859.90727466,-109306740.09272516,1.5530576824573927e-11,Yes
sp|P24539|AT5F1_HUMAN,6-2,-175259999.99999988,-222166059.90727463,-128353940.09272513,1.5351608873004352e-11,Yes
sp|P24539|AT5F1_HUMAN,7-2,-188590999.99999994,-235497059.9072747,-141684940.0927252,1.53334012154005e-11,Yes
sp|P24539|AT5F1_HUMAN,4-3,-84238000.00000003,-131144059.90727478,-37331940.092725284,1.6671232341280984e-5,Yes
sp|P24539|AT5F1_HUMAN,5-3,-189356799.9999999,-236262859.90727466,-142450740.09272516,1.53316248585611e-11,Yes
sp|P24539|AT5F1_HUMAN,6-3,-208403999.99999988,-255310059.90727463,-161497940.09272513,1.5323631252783798e-11,Yes
sp|P24539|AT5F1_HUMAN,7-3,-221734999.99999994,-268641059.90727466,-174828940.0927252,1.5322298985154248e-11,Yes
sp|P24539|AT5F1_HUMAN,5-4,-105118799.99999988,-152024859.90727463,-58212740.092725135,8.326746481213121e-8,Yes
sp|P24539|AT5F1_HUMAN,6-4,-124165999.99999985,-171072059.9072746,-77259940.0927251,5.949587489340047e-10,Yes
sp|P24539|AT5F1_HUMAN,7-4,-137496999.9999999,-184403059.90727466,-90590940.09272516,3.3456237780171705e-11,Yes
sp|P62942|FKB1A_HUMAN,7-1,147785400.00000006,124774336.01927577,170796463.98072433,1.5322076940549323e-11,Yes
sp|P62942|FKB1A_HUMAN,7-2,137644700,114633636.01927571,160655763.98072428,1.5322076940549323e-11,Yes
sp|P62942|FKB1A_HUMAN,7-3,143567400.00000003,120556336.01927574,166578463.98072433,1.5322076940549323e-11,Yes
sp|P62942|FKB1A_HUMAN,7-4,138330300,115319236.01927571,161341363.98072428,1.5322076940549323e-11,Yes
sp|P62942|FKB1A_HUMAN,7-5,127796000,104784936.01927571,150807063.98072428,1.5322076940549323e-11,Yes
sp|P62942|FKB1A_HUMAN,7-6,139192800,116181736.01927571,162203863.98072428,1.5322076940549323e-11,Yes
sp|Q5XKP0|MIC13_HUMAN,3-1,22272300.000000007,4225686.376210783,40318913.623789236,0.006567475737939921,Yes
sp|Q5XKP0|MIC13_HUMAN,5-1,-30439539.999999955,-48486153.62378918,-12392926.37621073,5.791435073021489e-5,Yes
sp|Q5XKP0|MIC13_HUMAN,6-1,-35598919.999999955,-53645533.62378918,-17552306.37621073,2.1039589714888507e-6,Yes
sp|Q5XKP0|MIC13_HUMAN,7-1,-36425799.99999997,-54472413.62378919,-18379186.376210745,1.2196306092837617e-6,Yes
sp|Q5XKP0|MIC13_HUMAN,4-2,-22417999.999999963,-40464613.62378919,-4371386.376210738,0.006085467828208513,Yes
sp|Q5XKP0|MIC13_HUMAN,5-2,-47019339.99999994,-65065953.62378916,-28972726.376210716,9.812054502233991e-10,Yes
sp|Q5XKP0|MIC13_HUMAN,6-2,-52178719.99999994,-70225333.62378916,-34132106.37621072,4.476019554999766e-11,Yes
sp|Q5XKP0|MIC13_HUMAN,7-2,-53005599.999999955,-71052213.62378918,-34958986.376210734,3.2223113066720543e-11,Yes
sp|Q5XKP0|MIC13_HUMAN,4-3,-28110499.999999985,-46157113.623789206,-10063886.37621076,2.4186976367035484e-4,Yes
sp|Q5XKP0|MIC13_HUMAN,5-3,-52711839.99999996,-70758453.62378919,-34665226.376210734,3.5898506389742124e-11,Yes
sp|Q5XKP0|MIC13_HUMAN,6-3,-57871219.99999997,-75917833.62378919,-39824606.37621075,1.6038392836037474e-11,Yes
sp|Q5XKP0|MIC13_HUMAN,7-3,-58698099.99999998,-76744713.6237892,-40651486.37621075,1.575972685685656e-11,Yes
sp|Q5XKP0|MIC13_HUMAN,5-4,-24601339.999999978,-42647953.623789206,-6554726.376210753,0.001862840834257029,Yes
sp|Q5XKP0|MIC13_HUMAN,6-4,-29760719.99999998,-47807333.623789206,-11714106.376210757,8.830423234607032e-5,Yes
sp|Q5XKP0|MIC13_HUMAN,7-4,-30587599.999999993,-48634213.62378922,-12540986.376210768,5.279603155516899e-5,Yes
sp|Q9H1Z4|WDR13_HUMAN,6-1,-10458839.999999993,-19065475.265726402,-1852204.7342735846,0.007842480129791163,Yes
sp|Q9H1Z4|WDR13_HUMAN,7-1,-12595750,-21202385.26572641,-3989114.734273592,6.62490455957232e-4,Yes
sp|Q9H1Z4|WDR13_HUMAN,5-2,-10157849.999999998,-18764485.265726406,-1551214.7342735901,0.010820811795892227,Yes
sp|Q9H1Z4|WDR13_HUMAN,6-2,-13705989.999999993,-22312625.265726402,-5099354.734273585,1.6529731572045847e-4,Yes
sp|Q9H1Z4|WDR13_HUMAN,7-2,-15842900,-24449535.26572641,-7236264.734273592,9.910440851856883e-6,Yes
sp|Q9H1Z4|WDR13_HUMAN,6-3,-8805889.999999996,-17412525.265726402,-199254.73427358828,0.04162163363786775,Yes
sp|Q9H1Z4|WDR13_HUMAN,7-3,-10942800.000000004,-19549435.26572641,-2336164.7342735957,0.0046047406017465375,Yes
sp|Q9H1Z4|WDR13_HUMAN,6-4,-9028789.999999993,-17635425.265726402,-422154.73427358456,0.03373567406010791,Yes
sp|Q9H1Z4|WDR13_HUMAN,7-4,-11165700,-19772335.26572641,-2559064.734273592,0.003582384355216961,Yes
sp|Q9Y6E0|STK24_HUMAN;sp|O00506|STK25_HUMAN;sp|Q9P289|STK26_HUMAN,6-5,-4148809.9999999935,-8292807.2032826375,-4812.79671734944,0.0495470742693096,Yes
sp|Q9Y6E0|STK24_HUMAN;sp|O00506|STK25_HUMAN;sp|Q9P289|STK26_HUMAN,7-5,-5466609.9999999935,-9610607.203282638,-1322612.7967173494,0.002891382537749787,Yes
sp|Q96HN2|SAHH3_HUMAN,4-1,16432100.000000026,3783320.512440009,29080879.48756004,0.0035210130330078915,Yes
sp|Q96HN2|SAHH3_HUMAN,5-1,20534500.000000026,7885720.512440009,33183279.48756004,1.1747741418477453e-4,Yes
sp|Q96HN2|SAHH3_HUMAN,6-1,18776000.000000026,6127220.512440009,31424779.48756004,5.311531411914538e-4,Yes
sp|Q96HN2|SAHH3_HUMAN,7-1,56843800.000000015,44195020.512439996,69492579.48756003,1.5323631252783798e-11,Yes
sp|Q96HN2|SAHH3_HUMAN,5-2,13306099.999999996,657320.5124399792,25954879.48756001,0.03293639145253313,Yes
sp|Q96HN2|SAHH3_HUMAN,7-2,49615399.999999985,36966620.512439966,62264179.487560004,1.533650983986945e-11,Yes
sp|Q96HN2|SAHH3_HUMAN,5-3,14620700.000000007,1971920.5124399904,27269479.487560026,0.01347807618731911,Yes
sp|Q96HN2|SAHH3_HUMAN,6-3,12862200.000000007,213420.51243999042,25510979.487560026,0.043762279861870756,Yes
sp|Q96HN2|SAHH3_HUMAN,7-3,50930000,38281220.51243998,63578779.48756002,1.5332735081585724e-11,Yes
sp|Q96HN2|SAHH3_HUMAN,7-4,40411699.99999999,27762920.512439974,53060479.48756001,1.614142153272269e-11,Yes
sp|Q96HN2|SAHH3_HUMAN,7-5,36309299.99999999,23660520.512439974,48958079.48756001,5.319467089037744e-11,Yes
sp|Q96HN2|SAHH3_HUMAN,7-6,38067799.99999999,25419020.512439974,50716579.48756001,2.2382984354862856e-11,Yes
sp|Q9UF11|PKHB1_HUMAN,4-1,-25090850,-47834489.397865504,-2347210.6021344997,0.02140008541271654,Yes
sp|Q9UF11|PKHB1_HUMAN,5-1,-30761959.999999996,-53505599.3978655,-8018320.602134496,0.0020737170790003923,Yes
