Protein.IDs,Fraction,n,n_C,n_AD,tStat,pVal,padj,ttest_significant,Entropy Control,Entropy AD,Entropy difference
sp|Q8TCZ2|C99L2_HUMAN,4,10,5,5,-0.12198566003231011,0.9069279300321839,0.9069279300321839,No,0.8112600192585372,0.8676508208820735,0.05639080162353627
sp|Q8TCZ2|C99L2_HUMAN,5,10,5,5,0.4256583124742502,0.6831849680374342,0.9069279300321839,No,0.8112600192585372,0.8676508208820735,0.05639080162353627
sp|Q8TD22|SFXN5_HUMAN,2,10,5,5,2.3451103998899683,0.0489960310950643,0.18023687138733807,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TD22|SFXN5_HUMAN,5,10,5,5,-2.3011356880415192,0.051496248967810875,0.18023687138733807,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TD22|SFXN5_HUMAN,1,10,5,5,1.8559310745359243,0.10481346020501288,0.2445647404783634,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TD22|SFXN5_HUMAN,6,10,5,5,-1.5658001387220892,0.15863573228769598,0.277612531503468,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TD22|SFXN5_HUMAN,4,10,5,5,-1.5069580740361235,0.19888027776080658,0.27843238886512917,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TD22|SFXN5_HUMAN,3,10,5,5,0.8201043117905089,0.437930661973958,0.5109191056362844,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TD22|SFXN5_HUMAN,7,10,5,5,0.466939372740436,0.6553711583951727,0.6553711583951727,No,0.8542480825509049,0.8741399118945636,0.01989182934365874
sp|Q8TDJ6|DMXL2_HUMAN,1,10,5,5,-1.232125641012361,0.2572680734387311,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TDJ6|DMXL2_HUMAN,2,10,5,5,-1.081458680430335,0.3113873050799923,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TDJ6|DMXL2_HUMAN,3,10,5,5,-1.1489667728992305,0.2936455805182872,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TDJ6|DMXL2_HUMAN,4,10,5,5,1.0755249996381233,0.33199386703739775,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TDJ6|DMXL2_HUMAN,5,10,5,5,0.9334453936070048,0.3795806204242018,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TDJ6|DMXL2_HUMAN,6,10,5,5,1.1054202543136997,0.3011991948566754,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TDJ6|DMXL2_HUMAN,7,10,5,5,1.1779327795334653,0.2886545637833966,0.3795806204242018,No,0.9175311391658911,0.9003690964910551,0.01716204267483601
sp|Q8TEA8|DTD1_HUMAN,3,10,5,5,1.733177449950055,0.12214563675733917,0.4275097286506871,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8TEA8|DTD1_HUMAN,5,10,5,5,-1.8598127356387157,0.11225515421794874,0.4275097286506871,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8TEA8|DTD1_HUMAN,1,10,5,5,0.8370677317881242,0.42922592741544785,0.7889296743152815,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8TEA8|DTD1_HUMAN,2,10,5,5,-0.7065642445710616,0.5051575421006502,0.7889296743152815,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8TEA8|DTD1_HUMAN,4,10,5,5,0.6229849118071371,0.5635211959394868,0.7889296743152815,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8TEA8|DTD1_HUMAN,7,10,5,5,-0.4131694338127125,0.6903760041166807,0.8054386714694608,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8TEA8|DTD1_HUMAN,6,10,5,5,-0.21122096310053737,0.8399906925937854,0.8399906925937854,No,0.8582495356530669,0.877308963697373,0.019059428044306048
sp|Q8WUM4|PDC6I_HUMAN,3,10,5,5,-3.8942808468037082,0.007626652381333008,0.05338656666933106,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUM4|PDC6I_HUMAN,1,10,5,5,-2.5314390173436423,0.0432434542227913,0.08936439525454282,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUM4|PDC6I_HUMAN,2,10,5,5,-2.3611688018884864,0.05106536871688161,0.08936439525454282,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUM4|PDC6I_HUMAN,7,10,5,5,2.6201591515059293,0.03489913001938756,0.08936439525454282,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUM4|PDC6I_HUMAN,4,10,5,5,-1.0695468995079451,0.3174651561497976,0.37037601550809723,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUM4|PDC6I_HUMAN,6,10,5,5,-1.134025628675122,0.28979987868744395,0.37037601550809723,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUM4|PDC6I_HUMAN,5,10,5,5,0.9687144406778115,0.3712288190175331,0.3712288190175331,No,0.9698453077196892,0.9746138782393514,0.004768570519662174
sp|Q8WUW1|BRK1_HUMAN,4,10,5,5,3.4535455177880245,0.009505518353125951,0.06653862847188166,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WUW1|BRK1_HUMAN,2,10,5,5,-2.2915048118461754,0.05435051086214927,0.16374713566503166,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WUW1|BRK1_HUMAN,6,10,5,5,-2.179424090788189,0.07017734385644213,0.16374713566503166,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WUW1|BRK1_HUMAN,1,10,5,5,0.876336624656517,0.4266023706319903,0.5458707870355043,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WUW1|BRK1_HUMAN,3,10,5,5,-0.6503352207176896,0.5458707870355043,0.5458707870355043,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WUW1|BRK1_HUMAN,5,10,5,5,0.9850734857846856,0.35365922849755455,0.5458707870355043,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WUW1|BRK1_HUMAN,7,10,5,5,0.6459489317099446,0.5379652688352987,0.5458707870355043,No,0.9566045319609384,0.9449199570856612,0.011684574875277187
sp|Q8WWI5|CTL1_HUMAN,5,10,5,5,-1.7990659276143108,0.12853852608327312,0.44988484129145595,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WWI5|CTL1_HUMAN,7,10,5,5,-1.8347230210948218,0.11393559918549447,0.44988484129145595,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WWI5|CTL1_HUMAN,2,10,5,5,1.1469854471913412,0.28822578497986606,0.6725268316196875,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WWI5|CTL1_HUMAN,1,10,5,5,0.5976626005498028,0.5718522982892884,0.9277662779930137,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WWI5|CTL1_HUMAN,3,10,5,5,0.09355574756162206,0.9277662779930137,0.9277662779930137,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WWI5|CTL1_HUMAN,4,10,5,5,0.13234083531766133,0.8982583228158503,0.9277662779930137,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WWI5|CTL1_HUMAN,6,10,5,5,0.12269469950714458,0.9056667785020063,0.9277662779930137,No,0.8791215086320782,0.8754971272576522,0.003624381374426
sp|Q8WXD2|SCG3_HUMAN,2,10,5,5,-2.410237216832651,0.04841804735196525,0.3389263314637567,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD2|SCG3_HUMAN,1,10,5,5,-1.0212235716349807,0.3421267158112696,0.4789774021357774,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD2|SCG3_HUMAN,3,10,5,5,-1.1860138091404637,0.2819070509557922,0.4789774021357774,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD2|SCG3_HUMAN,5,10,5,5,1.1959312714662136,0.2863043391166329,0.4789774021357774,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD2|SCG3_HUMAN,6,10,5,5,1.7111459195953782,0.15299165930247827,0.4789774021357774,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD2|SCG3_HUMAN,7,10,5,5,0.518664255878981,0.6180327304419294,0.7210381855155844,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD2|SCG3_HUMAN,4,10,5,5,0.2675854385782983,0.798651815479341,0.798651815479341,No,0.9785124478180813,0.9571397297970032,0.021372718021078096
sp|Q8WXD9|CSKI1_HUMAN,1,10,5,5,-1.985936064335736,0.08798649686234819,0.17979422910067502,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXD9|CSKI1_HUMAN,2,10,5,5,-2.6366114236657823,0.03142788591370569,0.17979422910067502,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXD9|CSKI1_HUMAN,4,10,5,5,2.0919284794317923,0.08309180552396032,0.17979422910067502,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXD9|CSKI1_HUMAN,7,10,5,5,-1.8527244344181146,0.10273955948610002,0.17979422910067502,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXD9|CSKI1_HUMAN,5,10,5,5,1.2184234569191639,0.2640671643993461,0.3696940301590845,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXD9|CSKI1_HUMAN,6,10,5,5,0.5787910019528058,0.5811330278651662,0.6779885325093606,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXD9|CSKI1_HUMAN,3,10,5,5,0.05650639983428179,0.9566345190648151,0.9566345190648151,No,0.8708744427313653,0.8314450480644524,0.039429394666912865
sp|Q8WXF7|ATLA1_HUMAN,2,10,5,5,1.7917624938402998,0.11102387135517713,0.77716709948624,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXF7|ATLA1_HUMAN,5,10,5,5,-1.2381453196335834,0.2559598601492105,0.8958595105222368,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXF7|ATLA1_HUMAN,1,10,5,5,-0.03999575181112337,0.9690872420358665,0.9760529466440678,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXF7|ATLA1_HUMAN,3,10,5,5,0.14521881007177553,0.8904847927297341,0.9760529466440678,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXF7|ATLA1_HUMAN,4,10,5,5,-0.03139467074580568,0.9760529466440678,0.9760529466440678,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXF7|ATLA1_HUMAN,6,10,5,5,-0.16805525177661318,0.8713179838999012,0.9760529466440678,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXF7|ATLA1_HUMAN,7,10,5,5,-0.20476817198128383,0.8431016528772538,0.9760529466440678,No,0.913487923440076,0.9186735852832734,0.005185661843197353
sp|Q8WXG6|MADD_HUMAN,1,10,5,5,-0.797814109853817,0.4562127586187952,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WXG6|MADD_HUMAN,2,10,5,5,-0.4038041463651985,0.6971341830735911,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WXG6|MADD_HUMAN,3,10,5,5,0.07396424806666087,0.9438475071284878,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WXG6|MADD_HUMAN,4,10,5,5,0.580283750866094,0.5837581316494551,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WXG6|MADD_HUMAN,5,10,5,5,0.05908266005059598,0.9545246086418357,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WXG6|MADD_HUMAN,6,10,5,5,0.8814047985305088,0.4041483585993293,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WXG6|MADD_HUMAN,7,10,5,5,0.02122000389037077,0.9838288294184545,0.9838288294184545,No,0.9125633146341323,0.898670843559402,0.01389247107473035
sp|Q8WZA9|IRGQ_HUMAN,1,10,5,5,-0.43149460273224605,0.6804990040643499,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q8WZA9|IRGQ_HUMAN,2,10,5,5,0.3370260484022877,0.7493921666918684,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q8WZA9|IRGQ_HUMAN,3,10,5,5,-0.5598233270103524,0.5909941508028509,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q8WZA9|IRGQ_HUMAN,4,10,5,5,-1.0933188496910715,0.32033659088330696,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q8WZA9|IRGQ_HUMAN,5,10,5,5,-0.25963325277192173,0.8030618164744842,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q8WZA9|IRGQ_HUMAN,6,10,5,5,0.43666647562918365,0.6743522885369724,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q8WZA9|IRGQ_HUMAN,7,10,5,5,0.6311647291135977,0.5591992819898675,0.8030618164744842,No,0.8205812470807533,0.7688936845580272,0.051687562522726105
sp|Q92499|DDX1_HUMAN,1,10,5,5,-1.1563218801606705,0.28095547141472177,0.5429218175949002,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92499|DDX1_HUMAN,2,10,5,5,-0.8095242782293022,0.4516314053001199,0.5429218175949002,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92499|DDX1_HUMAN,3,10,5,5,-0.8133644809511782,0.44114563598813805,0.5429218175949002,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92499|DDX1_HUMAN,4,10,5,5,-1.1386034734037485,0.297142086617052,0.5429218175949002,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92499|DDX1_HUMAN,6,10,5,5,1.6544297480514445,0.14344760290436437,0.5429218175949002,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92499|DDX1_HUMAN,7,10,5,5,0.772249578390995,0.4653615579384859,0.5429218175949002,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92499|DDX1_HUMAN,5,10,5,5,-0.043943557705172366,0.9661649447993627,0.9661649447993627,No,0.9085461508676711,0.8880840166410826,0.02046213422658849
sp|Q92530|PSMF1_HUMAN,1,10,5,5,-1.8634528076748733,0.11712859415170768,0.8199001590619537,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92530|PSMF1_HUMAN,2,10,5,5,-0.9284065061357113,0.38035681675297894,0.9264458031004238,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92530|PSMF1_HUMAN,3,10,5,5,0.126505367723849,0.9024679468139936,0.9264458031004238,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92530|PSMF1_HUMAN,4,10,5,5,0.09613985331004515,0.9264458031004238,0.9264458031004238,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92530|PSMF1_HUMAN,5,10,5,5,0.38254914076174773,0.7200079046527279,0.9264458031004238,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92530|PSMF1_HUMAN,6,10,5,5,0.3376213618342122,0.7475488394382188,0.9264458031004238,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92530|PSMF1_HUMAN,7,10,5,5,0.7498544827793461,0.475481637106799,0.9264458031004238,No,0.9687123069642296,0.9253936965941818,0.043318610370047805
sp|Q92556|ELMO1_HUMAN,1,10,5,5,2.23449692144935,0.0601066577161195,0.1396563860970043,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92556|ELMO1_HUMAN,3,10,5,5,-2.079500826035636,0.07980364919828817,0.1396563860970043,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92556|ELMO1_HUMAN,4,10,5,5,-2.4277990279005857,0.04163703902655617,0.1396563860970043,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92556|ELMO1_HUMAN,6,10,5,5,2.847880964634668,0.04016892273120923,0.1396563860970043,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92556|ELMO1_HUMAN,7,10,5,5,1.676335029181294,0.1404242490418303,0.1965939486585624,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92556|ELMO1_HUMAN,2,10,5,5,0.19567421783421107,0.8498736503919018,0.9421638698690986,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92556|ELMO1_HUMAN,5,10,5,5,0.07493626031606423,0.9421638698690986,0.9421638698690986,No,0.9067269607645315,0.8851690349997623,0.021557925764769226
sp|Q92558|WASF1_HUMAN,7,10,5,5,1.7404281956150407,0.11997334382800139,0.8398134067960097,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92558|WASF1_HUMAN,1,10,5,5,0.43089159826543433,0.6802909269132655,0.8838673123759927,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92558|WASF1_HUMAN,2,10,5,5,-0.8323491604239689,0.4297714095360926,0.8838673123759927,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92558|WASF1_HUMAN,3,10,5,5,-0.6667353211392033,0.5237086822276404,0.8838673123759927,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92558|WASF1_HUMAN,4,10,5,5,-1.0089037275221424,0.3657105392722529,0.8838673123759927,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92558|WASF1_HUMAN,5,10,5,5,0.25882405780035045,0.8039919845956803,0.8838673123759927,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92558|WASF1_HUMAN,6,10,5,5,0.15103301606129516,0.8838673123759927,0.8838673123759927,No,0.9639614418185388,0.9514326625967158,0.01252877922182305
sp|Q92561|PHYIP_HUMAN,1,10,5,5,-3.225019113390326,0.01427058678245568,0.09989410747718976,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92561|PHYIP_HUMAN,4,10,5,5,1.5345625558457474,0.16557866994613754,0.38635022987432094,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92561|PHYIP_HUMAN,5,10,5,5,1.6095591697651472,0.14815062874198706,0.38635022987432094,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92561|PHYIP_HUMAN,2,10,5,5,-0.8323974931563386,0.4293488152422572,0.7268938104215973,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92561|PHYIP_HUMAN,6,10,5,5,0.6780316233981529,0.5192098645868553,0.7268938104215973,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92561|PHYIP_HUMAN,7,10,5,5,0.48356230672634903,0.6416543725788921,0.7485967680087076,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92561|PHYIP_HUMAN,3,10,5,5,0.21794180148657183,0.8334523191165846,0.8334523191165846,No,0.9313427180349678,0.9033609851554683,0.027981732879499566
sp|Q92574|TSC1_HUMAN,4,10,5,5,-1.641371088319773,0.13967790121889817,0.49288899007372144,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92574|TSC1_HUMAN,6,10,5,5,1.6415971482620046,0.14082542573534898,0.49288899007372144,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92574|TSC1_HUMAN,1,10,5,5,1.0107539854276937,0.34381784415570943,0.7633635571599138,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92574|TSC1_HUMAN,2,10,5,5,-0.3120083153668051,0.7633635571599138,0.7633635571599138,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92574|TSC1_HUMAN,3,10,5,5,-0.4046430882628512,0.6963660834445952,0.7633635571599138,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92574|TSC1_HUMAN,5,10,5,5,-0.6732168908449695,0.5208055664970508,0.7633635571599138,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92574|TSC1_HUMAN,7,10,5,5,-0.39903717325833027,0.7032763225359644,0.7633635571599138,No,0.8842226852746342,0.8523182131802586,0.031904472094375635
sp|Q92597|NDRG1_HUMAN,3,10,5,5,-2.5540391653828043,0.03767725376157893,0.26374077633105253,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92597|NDRG1_HUMAN,5,10,5,5,1.7998344677062,0.11286464225449892,0.39502624789074625,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92597|NDRG1_HUMAN,1,10,5,5,-1.2614460498843518,0.24439642091736233,0.5638226509779489,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92597|NDRG1_HUMAN,4,10,5,5,1.1003574494758224,0.3221843719873994,0.5638226509779489,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92597|NDRG1_HUMAN,2,10,5,5,0.1751526508094807,0.8654865593644138,0.9563869110660491,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92597|NDRG1_HUMAN,6,10,5,5,-0.05645976164132745,0.9563869110660491,0.9563869110660491,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92597|NDRG1_HUMAN,7,10,5,5,-0.06431173653531073,0.9506081651734791,0.9563869110660491,No,0.9681785618692336,0.9753569837003333,0.007178421831099735
sp|Q92598|HS105_HUMAN,1,10,5,5,-2.956020364731599,0.03608627988014722,0.11475473111202236,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92598|HS105_HUMAN,2,10,5,5,-3.0157514147441256,0.018827518093582515,0.11475473111202236,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92598|HS105_HUMAN,3,10,5,5,-2.3494633170400294,0.05340933743478617,0.11475473111202236,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92598|HS105_HUMAN,7,10,5,5,2.3946532773217957,0.06557413206401277,0.11475473111202236,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92598|HS105_HUMAN,6,10,5,5,1.6514431619732948,0.1413533867611108,0.19789474146555514,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92598|HS105_HUMAN,4,10,5,5,-0.4699088850727254,0.6573951792137855,0.6814771686041106,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92598|HS105_HUMAN,5,10,5,5,0.4289138712035688,0.6814771686041106,0.6814771686041106,No,0.9108090551081881,0.9574456099442052,0.04663655483601714
sp|Q92599|SEPT8_HUMAN,3,10,5,5,-3.438619123829143,0.015457006238967072,0.1081990436727695,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92599|SEPT8_HUMAN,5,10,5,5,2.2920292206609965,0.07435681605425619,0.2602488561898967,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92599|SEPT8_HUMAN,6,10,5,5,1.5235855097518358,0.17309062511751735,0.4038781252742072,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92599|SEPT8_HUMAN,4,10,5,5,-1.1197229342483785,0.3126246917408203,0.5470932105464356,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92599|SEPT8_HUMAN,2,10,5,5,-0.4941250060737687,0.634725768727208,0.8886160762180911,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92599|SEPT8_HUMAN,1,10,5,5,0.155797708997152,0.8800520136029993,0.9601958387430211,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92599|SEPT8_HUMAN,7,10,5,5,-0.05151657459032534,0.9601958387430211,0.9601958387430211,No,0.9784963700406459,0.9748773660233485,0.0036190040172974225
sp|Q92614|MY18A_HUMAN,1,10,5,5,1.6112769998162129,0.1519832833951225,0.3669920012983692,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92614|MY18A_HUMAN,4,10,5,5,-1.5629549333061608,0.15728228627072963,0.3669920012983692,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92614|MY18A_HUMAN,6,10,5,5,1.8248533945474816,0.12274848543493094,0.3669920012983692,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92614|MY18A_HUMAN,2,10,5,5,-0.8981835548828047,0.3955799289497628,0.4615099171080566,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92614|MY18A_HUMAN,3,10,5,5,-0.9556059822947918,0.37782929372199103,0.4615099171080566,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92614|MY18A_HUMAN,7,10,5,5,-1.0512055380667564,0.3316279578810774,0.4615099171080566,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92614|MY18A_HUMAN,5,10,5,5,-0.12844898560443957,0.9012908448948047,0.9012908448948047,No,0.9097970764573217,0.9113221695167111,0.0015250930593894152
sp|Q92616|GCN1_HUMAN,1,10,5,5,2.0560736180679124,0.0992944724554723,0.4233497480632183,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92616|GCN1_HUMAN,4,10,5,5,-1.7915938892626526,0.12095707087520523,0.4233497480632183,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92616|GCN1_HUMAN,3,10,5,5,-0.7997513162165162,0.44774001332124824,0.7157247058754812,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92616|GCN1_HUMAN,6,10,5,5,1.0088835748420275,0.35038884342864685,0.7157247058754812,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92616|GCN1_HUMAN,7,10,5,5,-0.7045754612247926,0.5112319327682009,0.7157247058754812,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92616|GCN1_HUMAN,2,10,5,5,0.11481290723853986,0.911762838812885,0.911762838812885,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92616|GCN1_HUMAN,5,10,5,5,-0.25575492935382266,0.8051065180813914,0.911762838812885,No,0.902241406615487,0.8949240355897937,0.007317371025693298
sp|Q92734|TFG_HUMAN,2,10,5,5,-2.653563964314095,0.046598299539502154,0.32618809677651506,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
sp|Q92734|TFG_HUMAN,4,10,5,5,1.7238841360425619,0.1239119247874458,0.43369173675606026,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
sp|Q92734|TFG_HUMAN,5,10,5,5,1.3366767878124486,0.22008298235880214,0.513526958837205,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
sp|Q92734|TFG_HUMAN,3,10,5,5,-0.3662678083675315,0.7239349921377802,0.8585360322015917,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
sp|Q92734|TFG_HUMAN,6,10,5,5,0.35070635132684935,0.7358880276013643,0.8585360322015917,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
sp|Q92734|TFG_HUMAN,7,10,5,5,-0.6309309314870307,0.5481254558746722,0.8585360322015917,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
sp|Q92734|TFG_HUMAN,1,10,5,5,0.00926570322917465,0.9928903717525362,0.9928903717525362,No,0.6924900297145162,0.6707691733436224,0.021720856370893826
