protein,Df1,Df2,F value1,Mean Sq1,Mean Sq2,Pr(>F)1,Sum Sq1,Sum Sq2,padj,Significant,2-1,3-1,4-1,5-1,6-1,7-1,3-2,4-2,5-2,6-2,7-2,4-3,5-3,6-3,7-3,5-4,6-4,7-4,6-5,7-5,7-6
sp|P06748|NPM_HUMAN,6,63,76.20139791432172,35885223614923764,470926053814286.94,5.585920419648234e-27,215311341689542600,29668341390300076,7.952791816066625e-26,Yes,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5399348463063234e-11,1.5325629654228123e-11,NA,NA,NA,3.29775980967284e-8,4.0246641165830876e-4,NA,NA,9.334671613459022e-8,9.902848105142192e-4,NA,1.2712885696486431e-5,0.04524505209967555,5.75230064995047e-4,NA,NA
sp|P06753|TPM3_HUMAN,6,63,55.02056459758849,53965022339914296,980815495707936.5,3.474240107541842e-23,323790134039485760,617913762296e5,2.776670749134616e-22,Yes,NA,NA,NA,NA,NA,1.5324297386598573e-11,NA,NA,NA,0.026641108461827323,1.5337842107499e-11,NA,NA,NA,1.53280721448823e-11,NA,NA,1.5323631252783798e-11,NA,1.5322298985154248e-11,1.5322076940549323e-11
sp|P06756|ITAV_HUMAN,6,63,46.022337878402986,2651480506285951,57612903396857.15,3.4357422075438845e-21,15908883037715706,3629612914002000.5,2.150676257114894e-20,Yes,NA,NA,5.205815567510541e-8,1.8445578398029738e-11,1.2423095885338853e-10,0.018915082927290605,NA,3.3155371339632644e-5,2.3175454888502145e-9,8.420340569248452e-8,7.714042661743914e-5,2.700828865898064e-5,1.8626570286173205e-9,6.768231930465163e-8,9.427578431842054e-5,NA,NA,1.544553374088764e-11,NA,1.532762805567245e-11,1.5338064152103925e-11
sp|P07093|GDN_HUMAN,6,63,1.873481448352718,855082053619.0493,456413408507.93634,0.09933751416053792,5130492321714.296,28754044735999.99,0.10922131136688455,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P07099|HYEP_HUMAN,6,63,81.76120865702134,635156917857165700,7768438459876178,8.012098567026508e-28,3810941507142994e3,4.8941162297219923e+17,1.3256774980361158e-26,Yes,NA,NA,7.660491249550372e-5,1.2689212458560917e-8,1.5322076940549323e-11,0.040272100632241514,NA,2.9720318130976864e-6,4.176060608429566e-10,1.5322076940549323e-11,NA,1.7480074211728702e-4,3.148401694907932e-8,1.5322076940549323e-11,0.021682919676488277,NA,1.543443151064139e-11,3.621335453729557e-10,4.298487121801031e-10,1.5426881994073938e-11,1.5322076940549323e-11
sp|P07108|ACBP_HUMAN,6,63,55.05465116494636,818532154448057200,14867629475949196,3.418437561332609e-23,4911192926688343e3,936660656984799400,2.7392244437798737e-22,Yes,NA,NA,NA,NA,NA,1.5322298985154248e-11,NA,NA,NA,NA,1.5322521029759173e-11,NA,NA,NA,1.5322743074364098e-11,NA,NA,1.5323409208178873e-11,NA,1.5324741475808423e-11,1.5324297386598573e-11
sp|P07195|LDHB_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN;sp|P07864|LDHC_HUMAN,6,63,99.90762610525428,262838805939462e5,263081824867460160,2.916741712204532e-30,1577032835636772e5,1657415496664999e4,6.86780490850621e-29,Yes,NA,NA,0.02613428317399291,0.015145350458688367,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|P07196|NFL_HUMAN,6,63,49.86076178394536,2074091272504132e5,4159766514381590500,4.458850569809118e-22,1244454763502479e6,2620652904060402e5,3.0949073909718164e-21,Yes,1.53360657506596e-11,1.5323853297388723e-11,1.5323853297388723e-11,1.5323853297388723e-11,1.5324519431203498e-11,1.5323853297388723e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P07197|NFM_HUMAN;REV__sp|Q8N309|LRC43_HUMAN,6,63,61.5686581295303,14107410495441135e4,2291329862307778600,1.7870303752146357e-24,8464446297264681e5,14435378132539005e4,1.7365396757244441e-23,Yes,1.5325185565018273e-11,1.5322298985154248e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322298985154248e-11,1.5322298985154248e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P07203|GPX1_HUMAN,6,63,33.374900352561724,19456914567420588,582980454230094.9,8.79762608445122e-18,116741487404523520,36727768616495976,3.619560946842095e-17,Yes,0.02453030958840141,0.03447911712876739,NA,NA,NA,1.532762805567245e-11,NA,NA,NA,NA,1.823419193414111e-11,NA,NA,NA,1.7126300377867665e-11,NA,NA,1.5495937866205622e-11,NA,1.538291716229878e-11,1.625799495030833e-11
sp|P07237|PDIA1_HUMAN,6,63,18.769051560007256,15926250816923802,848537858506348.75,2.1902664279715915e-12,95557504901542820,53457885085899970,5.554602763894815e-12,Yes,NA,NA,1.0093897383045558e-5,2.0340813466912522e-7,NA,NA,NA,3.718658354578963e-7,6.858843826229588e-9,NA,NA,8.582707485872421e-4,2.3249476130859925e-5,NA,NA,NA,0.0010170393967304792,1.8850815042270597e-7,2.8034395521236988e-5,3.4508775836883387e-9,NA
sp|P07305|H10_HUMAN,6,63,40.32852895431168,7963983094218289,197477649215539.47,9.267011049293417e-20,47783898565309736,12441091900578986,4.84894373023712e-19,Yes,1.5354495452868377e-11,1.534805615932555e-11,1.5565659872152082e-11,2.148115019195984e-11,8.181931770858686e-4,1.5335843706054675e-11,NA,NA,NA,5.089717858286491e-8,NA,NA,NA,2.96511475372796e-8,NA,NA,6.99005782711648e-6,NA,1.942461603771095e-4,NA,4.143733023376228e-9
sp|P07311|ACYP1_HUMAN,6,63,12.579199593368264,407006151430000.06,32355488789968.254,2.8645398551776544e-9,2442036908580000.5,2038395793768e3,5.738453204645812e-9,Yes,NA,NA,NA,NA,NA,4.489016680597757e-8,NA,NA,NA,NA,2.4619293259586783e-7,NA,NA,NA,2.882056499009522e-7,NA,NA,7.362473197769503e-8,NA,3.4880573906992396e-7,7.961521178989628e-7
sp|P07339|CATD_HUMAN,6,63,143.82411085881574,1822747167553333500,12673446452539690,8.099230274520321e-35,10936483005320002e3,798427126510000500,4.5075897946012184e-33,Yes,NA,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|P07355|ANXA2_HUMAN;sp|A6NMY6|AXA2L_HUMAN,6,63,9.032723671505202,221530010853095e3,24525272654131740,4.031398175698211e-7,132918006511857e4,1545092177210299600,6.867061667118655e-7,Yes,NA,NA,NA,0.008504582812925876,1.695284122988916e-4,0.012261859059487956,NA,NA,0.0030204412107821543,5.073409375710991e-5,0.004462737676724893,NA,0.007345375751488525,1.425528587677416e-4,0.01063093428122186,NA,0.020716513902125033,NA,NA,NA,NA
sp|P07384|CAN1_HUMAN,6,63,16.493546251551177,8347419088133328,506102142063491.94,2.5572976251613845e-11,50084514528799970,31884434949999992,6.012202788493853e-11,Yes,NA,NA,NA,NA,NA,2.398211851328824e-9,NA,NA,NA,NA,2.8853042177701127e-10,NA,NA,NA,5.704496874869847e-10,NA,NA,2.8924769390759053e-7,NA,8.970872478197833e-8,3.327683695264483e-8
sp|P07437|TBB5_HUMAN;sp|A6NNZ2|TBB8L_HUMAN,6,63,56.34103660056691,2050489396684963e3,36394243350934920,1.8665694479315367e-23,12302936380109779e3,2292837331108899800,1.5653613918132696e-22,Yes,7.78773443239622e-5,1.7516297601272157e-7,1.839888086330177e-8,3.706078810505886e-8,1.5665579944368346e-11,1.5322076940549323e-11,NA,NA,NA,1.2754657884128662e-4,1.53298485017217e-11,NA,NA,0.02264791162456503,1.5375145601126405e-11,NA,NA,1.5462631175466868e-11,NA,1.5417556120667086e-11,5.4127139437198935e-09
sp|P07602|SAP_HUMAN,6,63,8.864282395626587,33795890789523808,3812591846825395.5,5.196369688425781e-7,202775344737142850,240193286349999900,8.763684637064086e-7,Yes,NA,0.024599088704707284,0.009561254530915497,0.0046500506908975225,NA,NA,0.004282583605196955,0.001480909978930578,6.695324406632563e-4,NA,NA,NA,NA,NA,0.0010626293155159283,NA,NA,3.4406794196095714e-4,NA,1.4934883140316213e-4,0.04412637893699989
sp|P07686|HEXB_HUMAN,6,63,34.653496957954395,597972155158142.6,17255752165031.748,3.620669555338961e-18,3587832930948856,1087112386397000.1,1.558772082825958e-17,Yes,NA,NA,NA,NA,NA,1.5345169579461526e-11,NA,NA,NA,NA,1.5356715898917628e-11,NA,NA,NA,1.5351164783794502e-11,NA,NA,1.5394019392545033e-11,NA,1.568423169118205e-11,1.5386691920582507e-11
sp|P07738|PMGE_HUMAN,6,63,9.710293274466403,104749825330618.86,10787503772523.805,1.4790925578067554e-7,628498951983713.1,679612737668999.75,2.6246390257660746e-7,Yes,NA,NA,NA,NA,NA,3.630595365344824e-6,NA,NA,NA,NA,5.026870374957859e-6,NA,NA,NA,3.630595365344824e-6,NA,NA,3.630595365344824e-6,NA,6.579520605454192e-6,3.630595365344824e-6
sp|P07741|APT_HUMAN,6,63,4.0541783378261895,769546828923808.9,189815732017460.34,0.0016900365809095338,4617280973542853,11958391117100002,0.0021510195318769575,Yes,NA,NA,NA,NA,NA,0.005459566144684791,NA,NA,NA,NA,0.001811279757472306,NA,NA,NA,0.003985856185346748,NA,NA,0.03812916536786748,NA,NA,0.014727614733569871
sp|P07814|SYEP_HUMAN,6,63,18.907836135371916,6854176360695233,362504535771428.3,1.8965456700802233e-12,41125058164171400,22837785753599984,4.841806752389962e-12,Yes,NA,NA,0.04813112442186407,4.266468271307833e-5,8.2029189107935e-8,6.496624121932193e-5,NA,0.002522531641834358,9.220343738514103e-7,1.4998493558238124e-9,1.4383888706781534e-6,NA,7.633912041227209e-5,1.5350707660566343e-7,1.1561296562934142e-4,NA,0.006367783831480622,NA,NA,NA,NA
sp|P07858|CATB_HUMAN,6,63,52.43240975223906,20478918138089904,390577473643873.06,1.2179250393684334e-22,122873508828539420,24606380839564004,9.159873576183721e-22,Yes,NA,NA,NA,NA,NA,1.5322298985154248e-11,NA,NA,NA,NA,1.5322965118969023e-11,NA,NA,NA,1.5322965118969023e-11,NA,NA,1.53271839664626e-11,NA,1.533828619670885e-11,1.5334067349215275e-11
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN;sp|Q14568|HS902_HUMAN,6,63,0.9723376856613307,5.8858724761904806e+17,605332135428571100,0.45136185968011455,3531523485714288e3,3813592453199998e4,0.4655049368196869,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P07910|HNRPC_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B2RXH8|HNRC2_HUMAN,6,63,180.8042111327676,112923148307987380,624560388281365.9,9.58425591530348e-38,677538889847924200,39347304461726050,1.1734962942697582e-35,Yes,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P07919|QCR6_HUMAN;sp|A0A096LP55|QCR6L_HUMAN,6,63,67.91842680955573,251520046122837120,3703266667646809,1.2836901814922322e-25,1509120276737022700,233305800061748960,1.5055079101715413e-24,Yes,7.651492027394013e-5,4.982285408683396e-7,NA,3.953651842858452e-5,2.6032069722070617e-8,8.703326948023005e-11,NA,7.255842687903247e-6,1.5457080060343742e-11,1.5334511438425125e-11,1.5323853297388723e-11,4.125045738323507e-8,1.5345169579461526e-11,1.5323631252783798e-11,1.5322298985154248e-11,3.838891963046098e-4,3.1622746732296036e-07,9.009544221783017e-10,NA,0.022444049648276843,NA
sp|P07947|YES_HUMAN,6,63,5.276517286900849,39219730709142.87,7432882065317.461,1.8520741701877344e-4,235318384254857.2,468271570115000.06,2.547954622447036e-4,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014020304877456757,NA,0.0023847094594048324,4.0650652255003195e-4,NA,NA,NA
sp|P07954|FUMH_HUMAN,6,63,38.15911422960638,419230398842323460,10986376578863474,3.580212427821389e-19,2515382393053940700,692141724468398800,1.731284398350912e-18,Yes,3.458691560553895e-4,1.3110731249454943e-4,NA,5.334534754601883e-4,4.137623929134637e-5,4.4221057407733966e-4,NA,3.530633141957118e-6,2.2469581750783618e-11,1.5817014364927218e-11,NA,1.2288419850570165e-6,1.78118630955737e-11,1.5531465002993627e-11,NA,0.026135510939594542,0.0030974399816391385,4.625778244338186e-6,NA,2.4735102854833713e-11,1.5954682019980737e-11
sp|P08123|CO1A2_HUMAN,6,63,1.6513789605457567,17885980308333.246,10830936287587.309,0.1479441710629967,107315881849999.47,682348986118000.5,0.15985072630562402,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08133|ANXA6_HUMAN,6,63,28.366029915702978,3924569667156191e3,138354562792857120,3.700376232252937e-16,23547418002937147e3,8716337455949998e3,1.3124972939659606e-15,Yes,NA,NA,0.0019772384456308023,5.081543741347616e-9,6.464230373204316e-9,1.543309924301184e-11,NA,NA,9.895911284085734e-6,1.2439631520311245e-5,1.2437728624803412e-10,NA,1.7269140188846954e-5,2.166336242104272e-5,2.1148827133998793e-10,0.019679190548641312,0.023310062038742307,7.805968679219788e-7,NA,NA,NA
sp|P08134|RHOC_HUMAN,6,63,1.4093448398196784,78259282231952.3,55528838663761.914,0.2251124849314004,469555693391713.75,3498316835817000.5,0.23892833438800856,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08183|MDR1_HUMAN,6,63,9.040203576458493,25192090006476.184,2786672865650.798,3.9863806276011004e-7,151152540038857.1,175560390536000.25,6.797944903112516e-7,Yes,NA,NA,NA,NA,NA,NA,NA,NA,0.004911364894997328,3.80677605676949e-5,NA,NA,0.004911364894997328,3.80677605676949e-5,NA,NA,0.0033967251689610567,NA,NA,0.004911364894997328,3.80677605676949e-5
sp|P08195|4F2_HUMAN,6,63,108.00663614687811,1125105107049966700,10416999799159910,3.180390464205943e-31,6750630642299801e3,656270987347074300,8.770428117958911e-30,Yes,NA,NA,1.6644889577754896e-8,1.5323853297388723e-11,1.5324963520413348e-11,9.176710280556222e-8,NA,3.755045539621804e-6,1.53351775722399e-11,1.534183891038765e-11,3.9104863791550315e-10,1.2877747193851263e-4,1.5356937943522553e-11,1.5380918760854456e-11,2.414624056257253e-11,8.494110177448277e-7,3.7703601373229034e-6,1.5322743074364098e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|P08237|PFKAM_HUMAN,6,63,50.39022642727399,477889874496190140,9483781049999998,3.398421438057586e-22,2867339246977140700,597478206149999900,2.402440651707684e-21,Yes,NA,NA,NA,0.0025642458343102525,3.373579193777232e-11,2.495276005820557e-7,NA,0.014838274536961626,2.446204733219659e-7,1.5351386828399427e-11,0.0026064345842684578,0.0186211831440819,3.341353503882871e-7,1.5354495452868377e-11,0.002013762121190199,0.0473068534193235,9.766824016210762e-10,4.80727435636652e-9,1.5425944624103405e-4,1.5395351660174583e-11,1.5322076940549323e-11
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,6,63,5.995110130660738,439539328911823900,73316306011442860,5.299228623589889e-5,2637235973470943e3,46189272787209e5,7.583421606736163e-5,Yes,NA,NA,NA,NA,0.02927887457426659,1.0835713127321789e-5,NA,NA,NA,NA,0.009568579004338051,NA,NA,NA,0.01704326926487465,NA,NA,0.004935598736565239,NA,0.0028173938649294072,NA
sp|P08240|SRPRA_HUMAN,6,63,1.7737869294681619,1344829726619.0498,758168697873.015,0.11893424852783821,8068978359714.299,47764627965999.945,0.1300670720770678,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08246|ELNE_HUMAN,6,63,0.7776771360006525,73569402339904.77,94601472686015.86,0.590486213737961,441416414039428.56,5959892779218999,0.6014902829457233,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08247|SYPH_HUMAN,6,63,8.962097573907664,315139393680455500,35163575388640636,4.4831392496514954e-7,1890836362082732800,2215305249484360200,7.60692308380445e-7,Yes,NA,NA,NA,NA,0.0016740297486036448,NA,NA,NA,NA,NA,0.0028154720942394906,NA,NA,0.006958239555555079,0.023999991575521906,NA,0.02787312939119735,0.005886778418385474,NA,2.958618887337616e-4,3.2699749463738215e-8
sp|P08311|CATG_HUMAN,6,63,0.9376756256230034,56944277805666.65,60729186351444.46,0.4745986273452253,341665666833999.9,3825938740141001,0.4884823128122846,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08397|HEM3_HUMAN,6,63,2.011019565133071,30023263244238.152,14929374017428.559,0.07727649633538228,180139579465428.9,940550563097999.25,0.0858285033681441,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08559|ODPA_HUMAN,6,63,34.76124977441913,316273839607257150,9098459970792066,3.363433654601588e-18,1897643037643542800,573202978159900100,1.458281928716071e-17,Yes,0.003485813793211001,4.8164822216922865e-5,NA,8.03933772702825e-5,NA,2.0437278018814453e-6,NA,3.626203643991577e-5,2.8515190209077446e-11,0.0014768697518969809,1.5668910613442222e-11,3.158844176232023e-7,1.5481949056095345e-11,1.804445240549679e-5,1.5356271809707778e-11,0.006856997772397788,NA,2.711793806355889e-4,2.079583968276344e-4,NA,5.637124935398141e-6
sp|P08571|CD14_HUMAN,6,63,1.2532049997560568,776530471536129.1,619635631590430.1,0.2918888030730983,4659182829216775,39037044790197096,0.3067187182309488,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P08572|CO4A2_HUMAN,6,63,14.661955915521014,1826715853546900.2,124588824579206.06,2.1376124394620655e-10,10960295121281402,7849095948489982,4.667069669895423e-10,Yes,4.434576006406843e-8,4.133704767372848e-8,3.6820695270556314e-8,1.0764432456511486e-8,1.0331211663938689e-8,1.7421755038604658e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
